Event.Date,Injury.Severity,Aircraft.damage,Make,Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatality Flag,Risk Score
1990-03-18,Non-Fatal,Substantial,CESSNA,182,Other Work Use,0.0,0.0,0.0,5.0,0,0.0
1990-03-19,Fatal(1),Destroyed,CESSNA,172N,Business,1.0,0.0,0.0,0.0,1,5.0
1990-03-19,Non-Fatal,Substantial,BEECH,B35,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-19,Non-Fatal,Substantial,BEECH,A23-24,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-19,Non-Fatal,Substantial,CESSNA,A185E,Personal,0.0,0.0,0.0,3.0,0,0.0
1990-03-20,Fatal(1),Substantial,DE HAVILLAND,DH 82A,Personal,1.0,0.0,1.0,0.0,1,6.0
1990-03-20,Non-Fatal,Substantial,CESSNA,185,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-20,Non-Fatal,Substantial,CESSNA,150B,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-21,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-21,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-21,Non-Fatal,Substantial,CESSNA,182J,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-22,Fatal(4),Destroyed,CESSNA,182N,Personal,4.0,0.0,0.0,0.0,1,20.0
1990-03-22,Non-Fatal,Substantial,CESSNA,172K,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-22,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-23,Non-Fatal,Substantial,PIPER,PA18-160,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-23,Non-Fatal,Substantial,CESSNA,150J,Personal,0.0,1.0,1.0,0.0,0,3.0
1990-03-24,Non-Fatal,Substantial,PIPER,PA-28,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-03-24,Non-Fatal,Substantial,BEECH,B-19,Personal,0.0,0.0,0.0,3.0,0,0.0
1990-03-24,Non-Fatal,Substantial,CESSNA,182A,Personal,0.0,0.0,1.0,3.0,0,1.0
1990-03-24,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-25,Fatal(2),Destroyed,CESSNA,170,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-03-25,Non-Fatal,Destroyed,CESSNA,182-K,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-03-25,Incident,Minor,MOONEY,M-20L,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-25,Non-Fatal,Substantial,OTHER,TWINSTAR,Personal,0.0,2.0,0.0,0.0,0,4.0
1990-03-25,Non-Fatal,Substantial,CESSNA,T210J,Business,0.0,0.0,1.0,0.0,0,1.0
1990-03-25,Non-Fatal,Substantial,CESSNA,150M,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-26,Non-Fatal,Substantial,CESSNA,150,Business,0.0,0.0,0.0,1.0,0,0.0
1990-03-26,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-26,Non-Fatal,Substantial,CESSNA,180H,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-26,Non-Fatal,Substantial,PIPER,PA-28-181,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-27,Non-Fatal,Destroyed,BEECH,100,Business,0.0,2.0,0.0,0.0,0,4.0
1990-03-27,Non-Fatal,Substantial,CESSNA,180J,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-28,Non-Fatal,Substantial,PIPER,PA18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-28,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-28,Non-Fatal,Substantial,NORTH AMERICAN,AT-6G,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-03-29,Fatal(2),Destroyed,PIPER,PA-28-140,Business,2.0,0.0,0.0,0.0,1,10.0
1990-03-29,Non-Fatal,Substantial,OTHER,SMYTH,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-03-29,Non-Fatal,Substantial,MOONEY,M20F,Business,0.0,0.0,0.0,1.0,0,0.0
1990-03-29,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-30,Fatal(2),Destroyed,CESSNA,P210N,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-03-30,Non-Fatal,Substantial,BELLANCA,8KCAB,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-31,Fatal(1),Destroyed,OTHER,FALCON XP,Personal,1.0,0.0,1.0,0.0,1,6.0
1990-03-31,Non-Fatal,Substantial,OTHER,4E,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-31,Non-Fatal,Substantial,CESSNA,P210N,Business,0.0,0.0,0.0,2.0,0,0.0
1990-03-31,Non-Fatal,Substantial,WACO,YMF-5,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-03-31,Non-Fatal,Substantial,PIPER,J-3,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-03-31,Non-Fatal,Substantial,BURKHART GROB,103,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-31,Non-Fatal,Substantial,PIPER,PA28-140,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-03-31,Fatal(1),Substantial,HILLER,UH-12D,Personal,1.0,1.0,1.0,0.0,1,8.0
1990-03-31,Non-Fatal,Substantial,MAULE,M-4,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-03-31,Non-Fatal,Substantial,BELLANCA,7GCBC,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-01,Fatal(1),Destroyed,CESSNA,150F,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-01,Non-Fatal,Substantial,OTHER,MUSTANG 2,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-01,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-01,Non-Fatal,Substantial,OTHER,A-2,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-01,Non-Fatal,Substantial,PIPER,PA-18,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-02,Fatal(1),Destroyed,NORTH AMERICAN,NAVION H,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-02,Fatal(1),Destroyed,MOONEY,M20F,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-02,Non-Fatal,Substantial,CESSNA,310,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-02,Non-Fatal,Substantial,AERONCA,7AC,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-02,Non-Fatal,Substantial,OTHER,KIT FOX MODEL 1,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-03,Non-Fatal,Substantial,HUGHES,H500C,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-03,Non-Fatal,Substantial,SCHWEIZER,SGS 2-33A,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-03,Non-Fatal,Substantial,OTHER,ZEN AIR CH701,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-03,Non-Fatal,Substantial,OTHER,80,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-04,Non-Fatal,Substantial,PIPER,PA-32RT-300T,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-05,Non-Fatal,Destroyed,CESSNA,152II,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-05,Fatal(1),Destroyed,BEECH,M35,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-05,Non-Fatal,Substantial,STINSON,108-2,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-05,Non-Fatal,Substantial,STINSON,108-1,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-05,Non-Fatal,Substantial,CESSNA,150G,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-05,Non-Fatal,Substantial,BEECH,B35,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-05,Non-Fatal,Substantial,AEROSPATIALE,SA-315B,Business,0.0,0.0,4.0,1.0,0,4.0
1990-04-06,Fatal(1),Destroyed,OTHER,BREEZY CG-1,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-07,Fatal(1),Destroyed,OTHER,AIR COMMAND 532,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-07,Fatal(3),Destroyed,BEECH,A36,Business,3.0,1.0,0.0,0.0,1,17.0
1990-04-07,Fatal(1),Destroyed,LUSCOMBE,8-A,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-07,Fatal(1),Substantial,OTHER,532,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-07,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-08,Fatal(2),Destroyed,CESSNA,172E,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-08,Non-Fatal,Substantial,PIPER,PA-32R-301T,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-04-08,Non-Fatal,Substantial,PIPER,PA-28-140,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-08,Non-Fatal,Substantial,CESSNA,172P,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-04-08,Non-Fatal,Substantial,PIPER,PA-22-150,Personal,0.0,3.0,1.0,0.0,0,7.0
1990-04-08,Non-Fatal,Substantial,AERONCA,11AC,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-08,Non-Fatal,Substantial,PIPER,PA-18,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-09,Fatal(1),Destroyed,MOONEY,M-20J,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-09,Fatal(1),Destroyed,ERCOUPE (ENG & RESEARCH CORP.),415CD,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-09,Fatal(1),Destroyed,CESSNA,210E,Business,1.0,0.0,0.0,0.0,1,5.0
1990-04-09,Non-Fatal,Substantial,STINSON,108-2,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-09,Non-Fatal,Substantial,OTHER,AA-5B,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-09,Non-Fatal,Substantial,GRUMMAN,AA-5B,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-10,Fatal(1),Destroyed,BEECH,B35-C33A,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-10,Non-Fatal,Substantial,CESSNA,140,Personal,0.0,0.0,2.0,0.0,0,2.0
1990-04-11,Fatal(3),Destroyed,CESSNA,182M,Personal,3.0,0.0,0.0,0.0,1,15.0
1990-04-11,Non-Fatal,Destroyed,CESSNA,182,Business,0.0,0.0,2.0,0.0,0,2.0
1990-04-11,Non-Fatal,Substantial,OTHER,VELOCITY RG,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-12,Non-Fatal,Substantial,AERONCA,7AC,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-12,Non-Fatal,Substantial,BELL,47G-2,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
1990-04-12,Non-Fatal,Substantial,CESSNA,150L,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-12,Non-Fatal,Substantial,CESSNA,172A,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-12,Non-Fatal,Substantial,OTHER,BAKENG DUCE,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-12,Non-Fatal,Substantial,PIPER,PA-11,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-12,Non-Fatal,Substantial,PIPER,PA-18,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-12,Non-Fatal,Substantial,CESSNA,172-K,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-13,Fatal(2),Destroyed,MOONEY,M20K,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-13,Fatal(1),Destroyed,PIPER,PA-31-350,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-13,Fatal(2),Destroyed,OTHER,BD-4,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-13,Non-Fatal,Substantial,OTHER,QUICKIE,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-13,Non-Fatal,Substantial,CESSNA,207,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-14,Fatal(2),Destroyed,PIPER,PA-24-250,Personal,2.0,2.0,0.0,0.0,1,14.0
1990-04-14,Non-Fatal,Substantial,BOEING,A75N1,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-15,Fatal(1),Destroyed,OTHER,TIERRA II,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-15,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-15,Non-Fatal,Substantial,CESSNA,T210,Personal,0.0,0.0,0.0,3.0,0,0.0
1990-04-15,Non-Fatal,Substantial,OTHER,AIRSHIP 600,Business,0.0,0.0,0.0,4.0,0,0.0
1990-04-15,Non-Fatal,Substantial,OTHER,BABY-ACE,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-15,Non-Fatal,Substantial,PIPER,PA-18,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-15,Non-Fatal,Substantial,CESSNA,185E,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-15,Non-Fatal,Substantial,HILLER,FH-1100,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-16,Non-Fatal,Substantial,CESSNA,210,Personal,0.0,0.0,2.0,1.0,0,2.0
1990-04-16,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-16,Fatal(1),Substantial,TAYLORCRAFT,BC12-D,Personal,1.0,1.0,0.0,0.0,1,7.0
1990-04-17,Fatal(2),Destroyed,PIPER,PA32RT-300,Business,2.0,0.0,0.0,0.0,1,10.0
1990-04-17,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-04-17,Non-Fatal,Substantial,ROCKWELL,AC-690,Other Work Use,0.0,0.0,0.0,3.0,0,0.0
1990-04-17,Non-Fatal,Substantial,PIPER,PA-22-108,Personal,0.0,1.0,1.0,0.0,0,3.0
1990-04-18,Fatal(1),Destroyed,PIPER,PA-38-112,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-18,Non-Fatal,Destroyed,OTHER,ACRODUSTER II,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-18,Non-Fatal,Substantial,PIPER,PA-34-200T,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-18,Non-Fatal,Substantial,OTHER,KR-1,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-18,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-18,Non-Fatal,Substantial,LUSCOMBE,8A,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-19,Fatal(3),Destroyed,CESSNA,177B,Personal,3.0,0.0,0.0,0.0,1,15.0
1990-04-19,Non-Fatal,Substantial,AERONCA,7AC,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-19,Non-Fatal,Substantial,PIPER,PA-28RT-201,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-20,Non-Fatal,Destroyed,CESSNA,172N,Personal,0.0,0.0,1.0,2.0,0,1.0
1990-04-20,Fatal(2),Destroyed,PIPER,PA-30B,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-20,Fatal(1),Destroyed,BELL,205A-1,Other Work Use,1.0,0.0,0.0,0.0,1,5.0
1990-04-20,Non-Fatal,Substantial,PIPER,PA-22-150,Personal,0.0,0.0,3.0,0.0,0,3.0
1990-04-20,Non-Fatal,Substantial,BEECH,F33A,Business,0.0,0.0,3.0,0.0,0,3.0
1990-04-21,Non-Fatal,Destroyed,PIPER,PA-28-140,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-04-22,Fatal(1),Destroyed,OTHER,GLASAIR,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-22,Fatal(2),Destroyed,PIPER,PA-28-140,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-22,Non-Fatal,Substantial,ENSTROM,280,Business,0.0,0.0,0.0,2.0,0,0.0
1990-04-22,Non-Fatal,Substantial,LAKE,LA-4-200,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-22,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-22,Non-Fatal,Substantial,PIPER,PA28-140,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-22,Non-Fatal,Substantial,BEECH,E 55,Personal,0.0,0.0,0.0,5.0,0,0.0
1990-04-22,Non-Fatal,Substantial,OTHER,AVID/SPEEDWING,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-04-22,Non-Fatal,Substantial,BALLOON WORKS,7B,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-22,Non-Fatal,Substantial,CESSNA,170,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-22,Non-Fatal,Substantial,CESSNA,177B,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-23,Fatal(2),Destroyed,PIPER,PA-22-160,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-23,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-04-23,Non-Fatal,Substantial,OTHER,RV-4,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-24,Non-Fatal,Substantial,PIPER,PA-11,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-24,Non-Fatal,Substantial,CESSNA,182,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-25,Fatal(4),Destroyed,PIPER,PA31-325,Personal,4.0,0.0,0.0,0.0,1,20.0
1990-04-25,Non-Fatal,Substantial,CESSNA,O337F,Business,0.0,0.0,0.0,2.0,0,0.0
1990-04-25,Non-Fatal,Substantial,CESSNA,120,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-25,Non-Fatal,Substantial,OTHER,25D,Business,0.0,0.0,0.0,9.0,0,0.0
1990-04-26,Non-Fatal,Substantial,SCHWEIZER,SGS-1-26B,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-04-26,Non-Fatal,Substantial,PIPER,PA28-235,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-04-27,Non-Fatal,Destroyed,BEECH,A23-19,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-04-27,Fatal(6),Destroyed,PIPER,PA-32C-300,Personal,6.0,0.0,0.0,0.0,1,30.0
1990-04-27,Non-Fatal,Substantial,BEECH,BARON 58,Business,0.0,0.0,0.0,1.0,0,0.0
1990-04-27,Non-Fatal,Substantial,CESSNA,C-172,Personal,0.0,0.0,0.0,3.0,0,0.0
1990-04-27,Non-Fatal,Substantial,CESSNA,C-150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-27,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-28,Fatal(1),Destroyed,SIKORSKY,S-58F,Other Work Use,1.0,0.0,0.0,0.0,1,5.0
1990-04-28,Non-Fatal,Substantial,TAYLORCRAFT,BC-12D,Personal,0.0,0.0,2.0,0.0,0,2.0
1990-04-28,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-28,Non-Fatal,Substantial,CESSNA,172A,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-04-28,Non-Fatal,Substantial,MOONEY,M20C,Business,0.0,1.0,0.0,0.0,0,2.0
1990-04-28,Non-Fatal,Substantial,BEECH,BE-35M,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-04-28,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,3.0,0,0.0
1990-04-28,Non-Fatal,Substantial,CESSNA,172D,Personal,0.0,0.0,2.0,0.0,0,2.0
1990-04-29,Fatal(1),Destroyed,GRUMMAN,AA-5B,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-29,Fatal(2),Destroyed,OTHER,ACRODUSTER II SA750,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-04-29,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,1.0,1.0,0.0,0,3.0
1990-04-29,Non-Fatal,Substantial,CESSNA,182L,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-04-29,Non-Fatal,Substantial,ROBINSON,R22,Personal,0.0,0.0,2.0,0.0,0,2.0
1990-04-29,Non-Fatal,Substantial,RYAN,NAVION A,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-04-29,Non-Fatal,Substantial,CESSNA,172P,Personal,0.0,0.0,4.0,0.0,0,4.0
1990-04-29,Fatal(1),Substantial,CESSNA,172M,Personal,1.0,1.0,2.0,0.0,1,9.0
1990-04-30,Fatal(1),Destroyed,BEECH,J-35,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-04-30,Non-Fatal,Substantial,GRUMMAN,AA-5,Personal,0.0,0.0,1.0,0.0,0,1.0
1990-05-01,Non-Fatal,Substantial,PIPER,PA-32-260,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-01,Non-Fatal,Substantial,PIPER,PA30,Business,0.0,0.0,0.0,3.0,0,0.0
1990-05-01,Non-Fatal,Substantial,HILLER,UH-12ET,Business,0.0,0.0,0.0,2.0,0,0.0
1990-05-02,Non-Fatal,Substantial,PIPER,PA-28-151,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-02,Non-Fatal,Substantial,OTHER,AIR COMM. 532 ELITE,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-02,Non-Fatal,Substantial,OTHER,LONG EZE,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-03,Non-Fatal,Substantial,ROBINSON,R-22,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-03,Non-Fatal,Substantial,CESSNA,140,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-03,Non-Fatal,Substantial,PIPER,PA-24,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-03,Non-Fatal,Substantial,PIPER,PA-18,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-03,Non-Fatal,Substantial,CESSNA,180C,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-04,Non-Fatal,Substantial,BEECH,A36,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-05,Fatal(1),Destroyed,CESSNA,150L,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-05-05,Non-Fatal,Substantial,CESSNA,337,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-05,Fatal(1),Substantial,OTHER,VELOCITY,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-05-05,Non-Fatal,Substantial,OTHER,RV-4,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-05-06,Fatal(3),Destroyed,CESSNA,172N,Personal,3.0,0.0,0.0,0.0,1,15.0
1990-05-06,Non-Fatal,Substantial,BELLANCA,8KCAB,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-06,Non-Fatal,Substantial,CHAMPION,7KCAB,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-06,Non-Fatal,Substantial,OTHER,PITTS-S-1D,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-06,Non-Fatal,Substantial,OTHER,SF 260,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-06,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,1.0,1.0,0.0,0,3.0
1990-05-06,Non-Fatal,Substantial,CESSNA,C-180E,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-06,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-07,Fatal(1),Substantial,PIPER,PA-18-125,Personal,1.0,0.0,1.0,0.0,1,6.0
1990-05-07,Non-Fatal,Substantial,PIPER,PA-28R,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-05-07,Non-Fatal,Substantial,CESSNA,172A,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-05-08,Non-Fatal,Substantial,CESSNA,150L,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-05-08,Non-Fatal,Substantial,BEECH,A36,Business,0.0,0.0,0.0,6.0,0,0.0
1990-05-08,Fatal(1),Substantial,CESSNA,P206,Personal,1.0,3.0,0.0,0.0,1,11.0
1990-05-08,Non-Fatal,Substantial,PIPER,PA-28-180,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-05-10,Fatal(6),Destroyed,CESSNA,210N,Personal,6.0,0.0,0.0,0.0,1,30.0
1990-05-10,Non-Fatal,Substantial,HUGHES,369E,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
1990-05-10,Non-Fatal,Substantial,PIPER,PA22-150,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-10,Fatal(2),Destroyed,CESSNA,172K,Personal,2.0,2.0,0.0,0.0,1,14.0
1990-05-11,Non-Fatal,Substantial,PIPER,PA-30,Personal,0.0,0.0,2.0,0.0,0,2.0
1990-05-11,Non-Fatal,Substantial,CHAMPION,7EC,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-11,Non-Fatal,Substantial,PIPER,PA-28-181,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-12,Non-Fatal,Destroyed,PIPER,PA-28-140,Personal,0.0,0.0,1.0,1.0,0,1.0
1990-05-12,Fatal(1),Destroyed,BELL,206B,Personal,1.0,0.0,1.0,0.0,1,6.0
1990-05-12,Non-Fatal,Substantial,PIPER,PA-15,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-12,Non-Fatal,Substantial,BEECH,N35,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-12,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-13,Fatal(1),Destroyed,CESSNA,150H,Personal,1.0,0.0,0.0,0.0,1,5.0
1990-05-13,Non-Fatal,Substantial,BELL,47D,Personal,0.0,0.0,0.0,2.0,0,0.0
1990-05-13,Non-Fatal,Substantial,OTHER,INTERSTATE S1B1,Business,0.0,0.0,0.0,2.0,0,0.0
1990-05-14,Non-Fatal,Substantial,STINSON,108-3,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-14,Non-Fatal,Substantial,BEECH,A35,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-14,Unavailable,Substantial,BELL,222-UT,Business,0.0,0.0,0.0,1.0,0,0.0
1990-05-15,Non-Fatal,Minor,BOEING,A75N1,Personal,0.0,0.0,0.0,4.0,0,0.0
1990-05-15,Non-Fatal,Substantial,PIPER,PA-31-350,Business,0.0,0.0,0.0,4.0,0,0.0
1990-05-15,Non-Fatal,Substantial,PIPER,PA23-160,Personal,0.0,0.0,0.0,5.0,0,0.0
1990-05-15,Non-Fatal,Substantial,CESSNA,C-150M,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-16,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,1.0,0,0.0
1990-05-16,Non-Fatal,Substantial,BEECH,H35,Personal,0.0,1.0,0.0,0.0,0,2.0
1990-05-17,Fatal(2),Destroyed,CESSNA,150H,Personal,2.0,0.0,0.0,0.0,1,10.0
1990-05-17,Fatal(1),Destroyed,OTHER,PRESCOTT PUSHER,Personal,1.0,0.0,0.0,0.0,1,5.0
